,state,regional_division,population,article_title,revision_id,article_quality
377,Alabama,East South Central,5074296.0,"Sheffield, Alabama",1178910007,C
378,Alabama,East South Central,5074296.0,"Shiloh, DeKalb County, Alabama",1166231236,C
379,Alabama,East South Central,5074296.0,"Shorter, Alabama",1167174337,C
380,Alabama,East South Central,5074296.0,"Silas, Alabama",1166231326,C
381,Alabama,East South Central,5074296.0,"Silverhill, Alabama",1178521390,C
382,Alabama,East South Central,5074296.0,"Sipsey, Alabama",1166231394,Start
383,Alabama,East South Central,5074296.0,"Skyline, Alabama",1166231421,C
384,Alabama,East South Central,5074296.0,"Slocomb, Alabama",1165901938,Start
385,Alabama,East South Central,5074296.0,"Smiths Station, Alabama",1165901985,C
386,Alabama,East South Central,5074296.0,"Snead, Alabama",1166231481,Start
387,Alabama,East South Central,5074296.0,"Somerville, Alabama",1166231524,C
388,Alabama,East South Central,5074296.0,"South Vinemont, Alabama",1166329815,Start
389,Alabama,East South Central,5074296.0,"Southside, Alabama",1165902345,C
390,Alabama,East South Central,5074296.0,"Spanish Fort, Alabama",1178909983,C
391,Alabama,East South Central,5074296.0,"Springville, Alabama",1165902747,C
392,Alabama,East South Central,5074296.0,"Steele, Alabama",1166330411,C
393,Alabama,East South Central,5074296.0,"Stevenson, Alabama",1165903151,C
394,Alabama,East South Central,5074296.0,"Sulligent, Alabama",1165903367,C
395,Alabama,East South Central,5074296.0,"Sumiton, Alabama",1177623469,C
396,Alabama,East South Central,5074296.0,"Summerdale, Alabama",1166330782,C
397,Alabama,East South Central,5074296.0,"Susan Moore, Alabama",1166330933,C
398,Alabama,East South Central,5074296.0,"Sweet Water, Alabama",1170589664,GA
399,Alabama,East South Central,5074296.0,"Sylacauga, Alabama",1176796677,C
400,Alabama,East South Central,5074296.0,"Sylvan Springs, Alabama",1177624259,Start
401,Alabama,East South Central,5074296.0,"Sylvania, Alabama",1166331023,GA
402,Alabama,East South Central,5074296.0,"Talladega Springs, Alabama",1166331095,C
403,Alabama,East South Central,5074296.0,"Talladega, Alabama",1165903654,C
404,Alabama,East South Central,5074296.0,"Tallassee, Alabama",1151228134,C
405,Alabama,East South Central,5074296.0,"Tarrant, Alabama",1177783643,C
406,Alabama,East South Central,5074296.0,"Taylor, Alabama",1166331142,C
407,Alabama,East South Central,5074296.0,"Thomaston, Alabama",1166331276,C
408,Alabama,East South Central,5074296.0,"Thomasville, Alabama",1178846594,GA
409,Alabama,East South Central,5074296.0,"Thorsby, Alabama",1166331319,C
410,Alabama,East South Central,5074296.0,"Town Creek, Alabama",1166331496,C
411,Alabama,East South Central,5074296.0,"Toxey, Alabama",1166331527,Start
412,Alabama,East South Central,5074296.0,"Trafford, Alabama",1166331545,Start
413,Alabama,East South Central,5074296.0,"Triana, Alabama",1178614293,GA
414,Alabama,East South Central,5074296.0,"Trinity, Alabama",1166331634,C
415,Alabama,East South Central,5074296.0,"Troy, Alabama",1176314436,C
416,Alabama,East South Central,5074296.0,"Trussville, Alabama",1175000150,C
417,Alabama,East South Central,5074296.0,"Tuscaloosa, Alabama",1179478135,B
418,Alabama,East South Central,5074296.0,"Tuscumbia, Alabama",1178910105,GA
419,Alabama,East South Central,5074296.0,"Tuskegee, Alabama",1177701177,B
420,Alabama,East South Central,5074296.0,"Twin, Alabama",1175521846,Start
421,Alabama,East South Central,5074296.0,"Union Grove, Alabama",1166331875,C
422,Alabama,East South Central,5074296.0,"Union Springs, Alabama",1165905202,C
423,Alabama,East South Central,5074296.0,"Union, Alabama",1178295657,Start
424,Alabama,East South Central,5074296.0,"Uniontown, Alabama",1165905237,C
425,Alabama,East South Central,5074296.0,"Valley, Alabama",1165905995,C
426,Alabama,East South Central,5074296.0,"Valley Grande, Alabama",1165905981,C
427,Alabama,East South Central,5074296.0,"Valley Head, Alabama",1166331993,C
428,Alabama,East South Central,5074296.0,"Vance, Alabama",1166332037,C
429,Alabama,East South Central,5074296.0,"Vernon, Alabama",1165906151,C
430,Alabama,East South Central,5074296.0,"Vestavia Hills, Alabama",1165906191,C
431,Alabama,East South Central,5074296.0,"Vina, Alabama",1166332226,C
432,Alabama,East South Central,5074296.0,"Vincent, Alabama",1165906276,C
433,Alabama,East South Central,5074296.0,"Vredenburgh, Alabama",1166332292,Start
434,Alabama,East South Central,5074296.0,"Wadley, Alabama",1166332312,C
435,Alabama,East South Central,5074296.0,"Waldo, Alabama",1166332371,Start
436,Alabama,East South Central,5074296.0,"Walnut Grove, Alabama",1166332454,GA
437,Alabama,East South Central,5074296.0,"Warrior, Alabama",1170770819,C
438,Alabama,East South Central,5074296.0,"Waterloo, Alabama",1166332754,C
439,Alabama,East South Central,5074296.0,"Waverly, Alabama",1132854855,C
440,Alabama,East South Central,5074296.0,"Weaver, Alabama",1165906934,C
441,Alabama,East South Central,5074296.0,"Webb, Alabama",1166332930,Start
442,Alabama,East South Central,5074296.0,"Wedowee, Alabama",1172981633,C
443,Alabama,East South Central,5074296.0,"West Blocton, Alabama",1179078811,C
444,Alabama,East South Central,5074296.0,"West Jefferson, Alabama",1166333114,Start
445,Alabama,East South Central,5074296.0,"West Point, Alabama",1166333164,Start
446,Alabama,East South Central,5074296.0,"Westover, Alabama",1165907320,Start
447,Alabama,East South Central,5074296.0,"Wetumpka, Alabama",1176205749,GA
448,Alabama,East South Central,5074296.0,"White Hall, Alabama",1166333467,C
449,Alabama,East South Central,5074296.0,"Wilsonville, Alabama",1166333841,Start
450,Alabama,East South Central,5074296.0,"Wilton, Alabama",1166333844,Start
451,Alabama,East South Central,5074296.0,"Winfield, Alabama",1177270687,C
452,Alabama,East South Central,5074296.0,"Woodland, Alabama",1166334268,C
453,Alabama,East South Central,5074296.0,"Woodstock, Alabama",1166334349,C
454,Alabama,East South Central,5074296.0,"Woodville, Alabama",1166334382,C
455,Alabama,East South Central,5074296.0,"Yellow Bluff, Alabama",1166334559,Start
456,Alabama,East South Central,5074296.0,"York, Alabama",1171163639,C
457,Alaska,Pacific,733583.0,"Adak, Alaska",1174701601,C
458,Alaska,Pacific,733583.0,"Akhiok, Alaska",1176053029,C
459,Alaska,Pacific,733583.0,"Akiak, Alaska",1165506221,C
460,Alaska,Pacific,733583.0,"Akutan, Alaska",1174332990,C
461,Alaska,Pacific,733583.0,"Alakanuk, Alaska",1174333044,C
462,Alaska,Pacific,733583.0,"Aleknagik, Alaska",1174333266,C
463,Alaska,Pacific,733583.0,"Allakaket, Alaska",1166985589,C
464,Alaska,Pacific,733583.0,"Ambler, Alaska",1177436311,C
465,Alaska,Pacific,733583.0,"Anaktuvuk Pass, Alaska",1177430380,GA
466,Alaska,Pacific,733583.0,"Anchorage, Alaska",1179842698,B
467,Alaska,Pacific,733583.0,"Anderson, Alaska",1165507165,C
468,Alaska,Pacific,733583.0,"Angoon, Alaska",1174449377,C
469,Alaska,Pacific,733583.0,"Aniak, Alaska",1174449433,GA
470,Alaska,Pacific,733583.0,"Anvik, Alaska",1174449500,C
471,Alaska,Pacific,733583.0,"Atka, Alaska",1174453521,C
472,Alaska,Pacific,733583.0,"Atqasuk, Alaska",1175488757,C
473,Alaska,Pacific,733583.0,"Bethel, Alaska",1175739311,C
474,Alaska,Pacific,733583.0,"Bettles, Alaska",1165536061,GA
475,Alaska,Pacific,733583.0,"Brevig Mission, Alaska",1178323045,C
476,Alaska,Pacific,733583.0,"Buckland, Alaska",1165537531,C
477,Alaska,Pacific,733583.0,"Chefornak, Alaska",1165539078,C
478,Alaska,Pacific,733583.0,"Chevak, Alaska",1176908860,GA
479,Alaska,Pacific,733583.0,"Chignik, Alaska",1174403364,C
480,Alaska,Pacific,733583.0,"Chuathbaluk, Alaska",1165539392,C
481,Alaska,Pacific,733583.0,"Clark's Point, Alaska",1165539523,Start
482,Alaska,Pacific,733583.0,"Coffman Cove, Alaska",1165644646,C
483,Alaska,Pacific,733583.0,"Cold Bay, Alaska",1173618968,C
484,Alaska,Pacific,733583.0,"Cordova, Alaska",1179094111,C
485,Alaska,Pacific,733583.0,"Craig, Alaska",1166077592,B
486,Alaska,Pacific,733583.0,"Deering, Alaska",1165646491,C
487,Alaska,Pacific,733583.0,"Delta Junction, Alaska",1173746973,C
488,Alaska,Pacific,733583.0,"Dillingham, Alaska",1169781442,FA
489,Alaska,Pacific,733583.0,"Diomede, Alaska",1180286497,GA
490,Alaska,Pacific,733583.0,"Eagle, Alaska",1171521339,C
491,Alaska,Pacific,733583.0,"Edna Bay, Alaska",1165647875,C
492,Alaska,Pacific,733583.0,"Eek, Alaska",1165647899,C
493,Alaska,Pacific,733583.0,"Egegik, Alaska",1165647916,C
494,Alaska,Pacific,733583.0,"Ekwok, Alaska",1165647928,Start
495,Alaska,Pacific,733583.0,"Elim, Alaska",1178323179,GA
496,Alaska,Pacific,733583.0,"Emmonak, Alaska",1165650698,C
497,Alaska,Pacific,733583.0,"Fairbanks, Alaska",1177325246,B
498,Alaska,Pacific,733583.0,"False Pass, Alaska",1160192738,C
499,Alaska,Pacific,733583.0,"Fort Yukon, Alaska",1169729372,C
500,Alaska,Pacific,733583.0,"Galena, Alaska",1175614529,C
501,Alaska,Pacific,733583.0,"Gambell, Alaska",1178323433,GA
502,Alaska,Pacific,733583.0,"Golovin, Alaska",1178323552,C
503,Alaska,Pacific,733583.0,"Goodnews Bay, Alaska",1165748224,C
504,Alaska,Pacific,733583.0,"Grayling, Alaska",1165748594,Start
505,Alaska,Pacific,733583.0,"Gustavus, Alaska",1177369669,GA
506,Alaska,Pacific,733583.0,"Holy Cross, Alaska",1179078829,Start
507,Alaska,Pacific,733583.0,"Homer, Alaska",1177395894,GA
508,Alaska,Pacific,733583.0,"Hoonah, Alaska",1165750344,GA
509,Alaska,Pacific,733583.0,"Hooper Bay, Alaska",1165750347,C
510,Alaska,Pacific,733583.0,"Houston, Alaska",1165750463,C
511,Alaska,Pacific,733583.0,"Hughes, Alaska",1165750555,Start
512,Alaska,Pacific,733583.0,"Huslia, Alaska",1174931151,GA
513,Alaska,Pacific,733583.0,"Hydaburg, Alaska",1165750723,GA
514,Alaska,Pacific,733583.0,"Juneau, Alaska",1180301476,C
515,Alaska,Pacific,733583.0,"Kachemak, Alaska",1165751412,GA
516,Alaska,Pacific,733583.0,"Kake, Alaska",1151995274,C
517,Alaska,Pacific,733583.0,"Kaktovik, Alaska",1167643705,C
518,Alaska,Pacific,733583.0,"Kaltag, Alaska",1165751831,C
519,Alaska,Pacific,733583.0,"Kasaan, Alaska",1165751881,GA
520,Alaska,Pacific,733583.0,"Kenai, Alaska",1179083176,GA
521,Alaska,Pacific,733583.0,"Ketchikan, Alaska",1178738064,GA
522,Alaska,Pacific,733583.0,"Kiana, Alaska",1165752156,C
523,Alaska,Pacific,733583.0,"King Cove, Alaska",1165752232,GA
524,Alaska,Pacific,733583.0,"Kivalina, Alaska",1167306947,GA
525,Alaska,Pacific,733583.0,"Klawock, Alaska",1165752344,C
526,Alaska,Pacific,733583.0,"Kobuk, Alaska",1165752375,C
527,Alaska,Pacific,733583.0,"Kodiak, Alaska",1179271887,GA
528,Alaska,Pacific,733583.0,"Kotlik, Alaska",1165752392,C
529,Alaska,Pacific,733583.0,"Kotzebue, Alaska",1174601049,GA
530,Alaska,Pacific,733583.0,"Koyuk, Alaska",1178323608,Start
531,Alaska,Pacific,733583.0,"Koyukuk, Alaska",1165752404,C
532,Alaska,Pacific,733583.0,"Kupreanof, Alaska",1165752424,Start
533,Alaska,Pacific,733583.0,"Kwethluk, Alaska",1165752432,C
534,Alaska,Pacific,733583.0,"Larsen Bay, Alaska",1165889278,Start
535,Alaska,Pacific,733583.0,"Lower Kalskag, Alaska",1165891507,Start
536,Alaska,Pacific,733583.0,"Manokotak, Alaska",1165892011,C
537,Alaska,Pacific,733583.0,"Marshall, Alaska",1165892419,C
538,Alaska,Pacific,733583.0,"McGrath, Alaska",1165892805,GA
539,Alaska,Pacific,733583.0,"Mekoryuk, Alaska",1165893071,C
540,Alaska,Pacific,733583.0,"Mountain Village, Alaska",1165894670,Start
541,Alaska,Pacific,733583.0,"Napakiak, Alaska",1165894869,C
542,Alaska,Pacific,733583.0,"Napaskiak, Alaska",1165894871,C
543,Alaska,Pacific,733583.0,"Nenana, Alaska",1180165147,C
544,Alaska,Pacific,733583.0,"New Stuyahok, Alaska",1165895355,C
545,Alaska,Pacific,733583.0,"Newhalen, Alaska",1165895462,Start
546,Alaska,Pacific,733583.0,"Nightmute, Alaska",1165895575,C
547,Alaska,Pacific,733583.0,"Nikolai, Alaska",1165895576,Start
548,Alaska,Pacific,733583.0,"Nome, Alaska",1180266901,B
549,Alaska,Pacific,733583.0,"Nondalton, Alaska",1170380383,C
550,Alaska,Pacific,733583.0,"Noorvik, Alaska",1165895660,C
551,Alaska,Pacific,733583.0,"North Pole, Alaska",1171106754,GA
552,Alaska,Pacific,733583.0,"Nuiqsut, Alaska",1177353920,C
553,Alaska,Pacific,733583.0,"Nulato, Alaska",1165896076,C
554,Alaska,Pacific,733583.0,"Nunam Iqua, Alaska",1165896079,Start
555,Alaska,Pacific,733583.0,"Nunapitchuk, Alaska",1177372546,C
556,Alaska,Pacific,733583.0,"Old Harbor, Alaska",1165896477,C
557,Alaska,Pacific,733583.0,"Ouzinkie, Alaska",1178021269,C
558,Alaska,Pacific,733583.0,"Palmer, Alaska",1178249435,C
559,Alaska,Pacific,733583.0,"Pelican, Alaska",1169144269,C
560,Alaska,Pacific,733583.0,"Pilot Point, Alaska",1165897826,C
561,Alaska,Pacific,733583.0,"Pilot Station, Alaska",1165897836,Start
562,Alaska,Pacific,733583.0,"Platinum, Alaska",1176310844,GA
563,Alaska,Pacific,733583.0,"Point Hope, Alaska",1175174815,C
564,Alaska,Pacific,733583.0,"Port Alexander, Alaska",1165898418,C
565,Alaska,Pacific,733583.0,"Port Heiden, Alaska",1176004478,Start
566,Alaska,Pacific,733583.0,"Port Lions, Alaska",1165898446,C
567,Alaska,Pacific,733583.0,"Quinhagak, Alaska",1172626458,GA
568,Alaska,Pacific,733583.0,"Ruby, Alaska",1165900403,C
569,Alaska,Pacific,733583.0,"Russian Mission, Alaska",1165900513,C
570,Alaska,Pacific,733583.0,"Saint Paul, Alaska",16043073,Stub
571,Alaska,Pacific,733583.0,"Sand Point, Alaska",1175877401,GA
572,Alaska,Pacific,733583.0,"Savoonga, Alaska",1178323891,C
573,Alaska,Pacific,733583.0,"Saxman, Alaska",1167268500,Start
574,Alaska,Pacific,733583.0,"Scammon Bay, Alaska",1165900948,C
575,Alaska,Pacific,733583.0,"Selawik, Alaska",1165901173,C
576,Alaska,Pacific,733583.0,"Seldovia, Alaska",1168917631,C
577,Alaska,Pacific,733583.0,"Seward, Alaska",1165901331,GA
578,Alaska,Pacific,733583.0,"Shageluk, Alaska",1165901362,Start
579,Alaska,Pacific,733583.0,"Shaktoolik, Alaska",1178324004,C
580,Alaska,Pacific,733583.0,"Shishmaref, Alaska",1179637642,C
581,Alaska,Pacific,733583.0,"Shungnak, Alaska",1165901710,C
582,Alaska,Pacific,733583.0,"Sitka, Alaska",1178737193,GA
583,Alaska,Pacific,733583.0,"Soldotna, Alaska",1178626084,B
584,Alaska,Pacific,733583.0,"St. George, Alaska",1165902860,C
585,Alaska,Pacific,733583.0,"St. Mary's, Alaska",1165902930,C
586,Alaska,Pacific,733583.0,"St. Michael, Alaska",1179637630,C
587,Alaska,Pacific,733583.0,"Stebbins, Alaska",1178324371,C
588,Alaska,Pacific,733583.0,"Tanana, Alaska",1165903695,GA
589,Alaska,Pacific,733583.0,"Teller, Alaska",1178324450,C
590,Alaska,Pacific,733583.0,"Tenakee Springs, Alaska",1160022935,C
591,Alaska,Pacific,733583.0,"Thorne Bay, Alaska",1165904083,C
592,Alaska,Pacific,733583.0,"Togiak, Alaska",1165904528,C
593,Alaska,Pacific,733583.0,"Toksook Bay, Alaska",1165904534,C
594,Alaska,Pacific,733583.0,"Unalakleet, Alaska",1179637652,C
595,Alaska,Pacific,733583.0,"Unalaska, Alaska",1176638051,B
596,Alaska,Pacific,733583.0,"Upper Kalskag, Alaska",1166366344,Start
597,Alaska,Pacific,733583.0,Utqiaġvik,1134590975,Stub
598,Alaska,Pacific,733583.0,"Valdez, Alaska",1177025566,B
599,Alaska,Pacific,733583.0,"Wainwright, Alaska",1168069408,C
600,Alaska,Pacific,733583.0,"Wales, Alaska",1178324810,C
601,Alaska,Pacific,733583.0,"Wasilla, Alaska",1162414873,GA
602,Alaska,Pacific,733583.0,"Whale Pass, Alaska",1166367587,Start
603,Alaska,Pacific,733583.0,"White Mountain, Alaska",1178324863,C
604,Alaska,Pacific,733583.0,"Whittier, Alaska",1180207100,GA
605,Alaska,Pacific,733583.0,"Wrangell, Alaska",1178736535,B
606,Arizona,Mountain,7359197.0,"Apache Junction, Arizona",1172275090,C
607,Arizona,Mountain,7359197.0,"Avondale, Arizona",1172274660,GA
608,Arizona,Mountain,7359197.0,"Benson, Arizona",1177264416,C
609,Arizona,Mountain,7359197.0,"Bisbee, Arizona",1179974772,C
610,Arizona,Mountain,7359197.0,"Buckeye, Arizona",1179549390,C
611,Arizona,Mountain,7359197.0,"Bullhead City, Arizona",1179668677,B
612,Arizona,Mountain,7359197.0,"Camp Verde, Arizona",1172004828,C
613,Arizona,Mountain,7359197.0,"Carefree, Arizona",1160780528,GA
614,Arizona,Mountain,7359197.0,"Casa Grande, Arizona",1158938630,C
615,Arizona,Mountain,7359197.0,"Cave Creek, Arizona",1160299409,C
616,Arizona,Mountain,7359197.0,"Chandler, Arizona",1179696082,C
617,Arizona,Mountain,7359197.0,"Chino Valley, Arizona",1165071501,C
618,Arizona,Mountain,7359197.0,"Clarkdale, Arizona",1179793089,GA
619,Arizona,Mountain,7359197.0,"Clifton, Arizona",1166754568,C
